product	purchases	week
20354091	3	1
20354091	1	5
20354091	2	6
20354091	1	8
20354091	3	44
20354091	5	45
20354091	3	46
20354091	4	47
20354091	4	48
20354091	1	49
20354091	4	50
20354091	4	52
20354091	1	53
20356781	1	1
20356781	1	45
20356781	2	47
20356798	1	3
20356798	1	7
20356798	2	51
20356880	1	1
20356880	1	6
20356880	1	45
20356880	1	48
20356880	1	49
20356897	1	0
20356897	1	2
20356897	1	3
20356897	2	5
20356897	3	6
20356897	1	8
20356897	1	44
20356897	1	52
20356903	1	1
20356903	2	4
20356903	2	5
20356903	1	44
20356903	1	45
20356903	1	46
20356903	1	49
20356903	1	50
20356903	1	51
20356910	1	0
20356910	1	1
20356910	4	2
20356910	1	5
20356910	1	6
20356910	1	7
20356910	1	46
20356910	2	48
20356910	1	49
20356910	1	50
20356910	1	51
20357405	1	1
20357405	1	2
20357405	1	48
20357405	1	50
20358808	1	49
20358839	1	45
20358839	1	46
20358938	1	1
20358938	3	2
20358938	1	3
20358938	2	4
20358938	3	5
20358938	2	6
20358938	1	7
20358938	5	45
20358938	2	46
20358938	3	48
20358938	3	49
20358938	10	50
20358938	5	51
20358938	3	52
20358938	2	53
20359072	1	5
20359485	1	45
20359591	1	2
20359591	3	4
20359591	1	6
20359591	1	46
20359591	1	47
20359591	1	50
20359591	1	52
20359973	1	0
20359973	1	2
20359973	1	4
20359973	2	5
20359973	1	6
20359973	1	44
20359973	3	45
20359973	1	46
20359973	3	47
20359973	3	48
20359973	2	49
20359980	2	0
20359980	2	1
20359980	1	2
20359980	4	3
20359980	8	4
20359980	9	5
20359980	7	6
20359980	2	7
20359980	4	8
20359980	1	44
20359980	6	45
20359980	4	46
20359980	5	47
20359980	3	48
20359980	5	49
20359980	7	50
20359980	2	51
20360016	1	0
20360016	1	1
20360016	3	5
20360016	2	6
20360016	3	7
20360016	1	8
20360016	1	45
20360016	1	46
20360016	2	47
20360016	2	49
20360016	2	50
20360023	1	1
20360023	2	2
20360023	1	4
20360023	1	7
20360023	1	50
20360030	2	1
20360030	3	4
20360030	1	5
20360030	1	6
20360030	2	7
20360030	1	47
20360030	1	49
20360030	2	50
20360030	2	51
20360047	4	2
20360047	1	3
20360047	2	4
20360047	3	7
20360047	1	44
20360047	2	46
20360047	1	47
20360047	1	48
20360047	2	49
20360047	1	50
20360054	1	0
20360054	1	3
20360054	1	7
20360054	2	46
20360054	1	47
20360054	1	48
20360054	1	50
20360054	1	51
20360153	1	48
20360160	1	2
20360160	1	3
20360160	1	5
20360160	1	48
20360160	3	50
20360207	1	2
20360207	2	5
20360207	1	6
20360207	1	7
20360207	1	44
20360207	3	45
20360207	2	46
20360207	2	47
20360207	2	48
20360207	1	49
20360207	1	53
20360214	1	7
20360214	1	8
20360214	1	46
20360214	1	47
20360214	1	49
20360238	2	1
20360238	2	3
20360238	1	6
20360238	1	7
20360238	1	44
20360238	2	45
20360238	1	47
20360238	1	52
20360238	1	53
20361181	1	3
20361181	1	6
20361181	1	46
20361198	1	3
20363161	1	50
20363765	1	2
20363765	2	4
20363765	1	5
20363765	2	6
20363765	1	46
20363765	1	47
20363765	1	51
20364557	2	0
20364557	1	1
20364557	1	2
20364557	1	6
20364557	1	45
20364557	2	48
20364557	2	50
20364571	1	4
20364571	1	6
20364571	1	48
20364588	2	1
20364588	1	2
20364588	1	3
20364588	2	4
20364588	2	5
20364588	1	7
20364588	2	8
20364588	3	47
20364588	1	48
20364588	1	49
20364588	1	50
20364588	1	51
20364595	1	4
20364595	1	47
20364595	1	51
20364601	1	0
20364601	1	1
20364601	2	2
20364601	1	3
20364601	1	5
20364601	1	7
20364601	1	47
20364601	1	48
20366407	1	0
20366407	1	1
20366407	2	2
20366407	5	3
20366407	2	44
20366407	2	45
20366407	2	46
20366407	4	48
20366407	1	49
20366407	2	50
20366407	1	51
20366407	3	52
20366407	1	53
20367114	1	1
20367114	2	5
20367114	1	7
20367114	1	44
20367114	1	45
20367114	2	46
20367114	2	47
20367114	1	48
20367114	1	49
20367114	3	50
20367763	1	1
20367763	1	2
20367763	1	3
20367763	2	4
20367763	2	5
20367763	1	45
20367763	1	47
20367763	2	48
20367763	1	50
20367763	1	53
20367770	1	2
20367770	1	7
20367770	2	49
20368036	1	0
20368036	4	1
20368036	3	2
20368036	3	3
20368036	2	4
20368036	7	5
20368036	2	6
20368036	4	7
20368036	2	8
20368036	2	44
20368036	1	46
20368036	3	47
20368036	1	48
20368036	5	49
20368036	1	50
20368036	1	51
20368036	2	52
20369309	1	0
20369309	2	2
20369309	1	3
20369309	1	5
20369309	1	6
20369309	4	8
20369309	1	44
20369309	1	45
20369309	2	46
20369309	2	47
20369309	2	48
20369309	3	50
20369309	1	51
20369309	1	52
20369309	2	53
20369460	1	0
20369460	1	1
20369460	1	3
20369460	2	45
20369460	1	48
20369484	1	1
20369781	1	46
20369781	1	49
20369781	2	52
20369798	1	3
20369811	1	2
20369866	1	3
20369866	2	5
20369866	1	6
20369866	1	8
20369866	1	49
20369903	1	2
20369903	1	49
20369927	1	0
20369927	2	2
20369927	4	3
20369927	1	44
20369927	1	46
20369927	1	47
20369927	1	49
20369958	1	0
20369958	2	3
20369958	1	7
20369958	1	8
20369965	1	3
20370039	1	47
20370046	1	0
20370046	1	8
20370176	1	1
20370176	1	3
20370206	1	3
20370206	1	48
20370206	1	52
20370213	1	5
20370213	2	47
20370237	1	48
20370244	1	1
20370244	1	6
20370244	1	48
20370244	1	52
20370688	2	0
20370688	2	1
20370688	8	2
20370688	12	3
20370688	7	4
20370688	15	5
20370688	9	6
20370688	8	7
20370688	5	8
20370688	5	44
20370688	20	45
20370688	18	46
20370688	10	47
20370688	13	48
20370688	16	49
20370688	14	50
20370688	3	51
20370688	5	52
20370688	3	53
20371210	1	4
20371210	1	48
20371210	1	50
20373092	1	44
20373092	1	47
20373580	1	3
20373580	1	46
20373597	1	5
20373597	1	50
20373641	1	1
20373641	1	3
20373641	1	5
20373641	1	7
20373658	1	0
20373658	2	2
20373658	1	8
20373696	2	3
20373696	1	5
20373696	1	44
20373726	1	0
20373726	3	2
20373726	3	3
20373726	1	5
20373726	1	7
20373726	1	8
20373726	2	45
20373726	1	46
20373726	1	52
20373733	2	2
20373733	1	3
20373733	2	49
20373757	2	2
20373757	2	5
20373757	1	6
20373757	1	44
20373764	1	0
20373764	1	2
20373764	1	4
20373764	2	6
20373764	1	7
20373764	1	8
20373764	2	44
20373771	1	1
20373771	1	2
20373771	1	6
20373771	1	7
20373771	1	45
20373771	1	48
20373771	1	52
20373801	2	3
20373801	2	5
20373801	1	6
20373801	1	45
20373801	1	46
20373801	1	48
20373818	1	3
20373818	1	4
20373818	1	5
20373818	1	47
20373818	1	52
20373825	2	2
20373825	2	3
20373825	1	4
20373825	1	5
20373825	1	6
20373825	1	7
20373825	1	44
20373825	1	45
20373825	2	48
20373825	1	49
20373825	1	50
20373825	1	52
20373832	1	0
20373832	1	1
20373832	1	3
20373832	1	4
20373832	1	5
20373832	1	46
20373832	1	48
20373832	1	53
20373849	2	4
20373849	1	5
20373849	1	46
20373849	1	47
20373849	1	49
20373849	2	51
20373863	1	1
20373863	1	2
20373863	1	3
20373863	1	8
20373887	1	4
20373900	1	2
20373900	1	3
20373900	1	5
20373900	1	6
20373900	1	50
20373917	1	5
20373917	1	44
20373917	1	47
20373931	1	3
20373931	1	5
20373931	1	6
20373931	2	49
20373931	1	50
20373948	1	0
20373948	1	2
20373948	2	3
20373948	1	46
20373948	1	48
20374730	1	47
20374730	1	52
20374747	2	3
20374747	1	50
20374747	1	51
20374747	1	52
20376178	1	49
20376956	2	1
20376956	2	2
20376956	1	3
20376956	2	4
20376956	2	5
20376956	2	6
20376956	2	45
20376956	1	46
20376956	3	47
20376956	1	50
20376956	1	51
20379070	1	46
20382001	1	47
20382001	1	48
20382001	1	52
20382506	1	44
20382506	1	51
20383411	2	2
20383411	4	3
20383411	1	4
20383411	5	5
20383411	1	7
20383411	1	49
20383411	1	52
20383541	1	0
20383541	1	2
20383541	1	5
20383541	1	6
20383541	4	45
20383541	2	49
20383541	1	50
20383541	1	51
20383558	1	1
20383558	1	5
20383558	1	46
20383565	2	1
20383565	3	3
20383565	1	4
20383565	2	7
20383565	1	49
20383565	3	50
20383961	1	4
20383961	1	49
20383978	1	1
20383978	6	2
20383978	5	3
20383978	1	4
20383978	1	5
20383978	1	6
20383978	1	8
20383978	1	45
20383978	1	48
20383978	4	49
20383978	1	50
20383985	1	5
20386214	3	1
20386214	12	2
20386214	7	3
20386214	2	4
20386214	1	5
20386214	1	8
20386221	1	48
20386320	1	1
20386320	1	3
20386320	2	5
20386320	1	6
20386344	1	1
20386344	1	2
20386399	1	3
20386399	1	6
20386399	1	7
20386399	1	8
20386399	1	45
20386399	1	46
20386399	1	47
20386399	1	48
20386399	1	49
20386399	1	50
20386405	1	0
20386405	1	2
20386405	1	48
20388317	1	45
20388317	1	49
20388324	1	7
20389451	1	0
20390747	1	1
20390747	1	5
20390747	1	7
20390747	1	49
20391027	1	0
20391027	2	1
20391027	4	2
20391027	4	3
20391027	2	4
20391027	2	5
20391027	1	6
20391027	2	46
20391027	1	47
20391027	1	48
20391027	1	49
20391027	1	50
20391027	2	51
20391119	1	1
20391119	1	4
20391119	1	46
20391119	1	47
20391669	1	45
20391669	1	47
20391669	2	49
20392048	4	0
20392048	5	1
20392048	6	2
20392048	8	3
20392048	3	4
20392048	8	5
20392048	1	6
20392048	5	7
20392048	2	8
20392048	2	44
20392048	1	45
20392048	10	46
20392048	5	47
20392048	6	48
20392048	1	49
20392048	3	50
20392048	1	51
20392048	3	52
20392086	1	1
20392086	2	4
20392086	1	7
20392086	1	44
20392086	1	45
20392086	1	46
20392086	1	48
20392086	1	52
20392093	1	1
20392093	1	2
20392093	1	3
20392093	1	4
20392093	1	45
20392093	6	48
20392093	2	50
20392093	1	51
20392093	1	52
20392147	1	2
20392147	1	4
20392147	2	48
20392147	2	50
20392437	4	5
20392437	3	6
20392437	2	7
20392437	2	8
20392437	1	44
20392437	1	45
20392437	5	46
20392437	1	47
20392437	2	48
20392437	3	50
20392437	2	51
20392444	3	0
20392444	2	1
20392444	5	3
20392444	4	4
20392444	2	5
20392444	4	6
20392444	2	7
20392444	5	45
20392444	1	46
20392444	3	47
20392444	4	48
20392444	1	49
20392444	5	50
20392444	1	52
20392444	1	53
20392451	2	1
20392451	2	2
20392451	6	3
20392451	4	4
20392451	4	5
20392451	2	6
20392451	3	8
20392451	3	45
20392451	1	46
20392451	6	47
20392451	2	48
20392451	3	49
20392451	4	50
20392451	2	52
20392468	1	1
20392468	6	2
20392468	2	3
20392468	1	4
20392468	2	5
20392468	2	6
20392468	1	44
20392468	1	45
20392468	2	46
20392468	1	47
20392468	3	48
20392468	2	49
20392468	2	50
20392468	1	51
20392468	1	53
20392628	1	3
20392628	1	4
20392628	1	6
20392628	1	8
20392628	1	45
20392635	1	0
20392635	1	3
20392635	1	4
20392635	1	45
20392659	1	0
20392659	4	2
20392659	2	3
20392659	1	4
20392659	1	5
20392659	2	6
20392659	2	7
20392659	2	44
20392659	1	46
20392659	2	47
20392659	1	49
20392659	2	53
20392901	1	2
20392901	1	45
20392901	1	47
20392901	1	48
20392925	1	0
20392987	1	7
20392987	3	45
20392987	3	47
20392987	2	49
20392987	1	50
20392987	1	51
20392987	1	52
20392994	3	45
20393014	1	0
20393014	1	44
20393014	1	45
20393014	1	46
20393014	1	47
20393014	2	48
20393038	2	0
20393038	4	1
20393038	3	2
20393038	3	3
20393038	4	4
20393038	6	5
20393038	5	6
20393038	4	7
20393038	1	8
20393038	2	44
20393038	3	45
20393038	9	46
20393038	8	47
20393038	5	48
20393038	5	49
20393038	3	50
20393038	1	52
20393038	3	53
20393113	2	0
20393113	1	1
20393113	1	3
20393113	2	5
20393113	1	6
20393113	2	8
20393113	1	45
20393113	1	46
20393113	1	48
20393113	1	51
20393342	1	4
20393342	1	7
20393342	1	44
20393342	2	45
20393342	2	48
20393342	1	49
20393427	1	48
20393427	1	51
20393854	1	46
20393854	1	52
20394721	1	1
20394721	1	3
20394721	3	4
20394721	1	5
20394721	1	6
20394721	2	7
20394721	1	44
20394721	2	47
20394721	1	48
20394721	1	49
20394721	1	52
20394721	1	53
20394738	1	3
20394738	1	4
20394738	1	44
20394738	1	46
20394738	1	47
20394745	1	0
20394745	1	1
20394745	1	2
20394745	1	4
20394745	2	6
20394745	4	7
20394745	1	8
20394745	2	45
20394745	1	46
20394745	1	48
20394745	2	49
20394745	1	52
20394752	1	1
20394752	1	3
20394752	1	7
20394752	1	46
20394752	1	49
20395360	1	1
20395360	1	45
20395360	1	46
20395360	1	49
20395377	1	0
20395377	1	3
20395377	1	5
20395377	1	47
20395377	1	48
20395377	1	50
20395384	1	4
20395384	1	46
20395384	1	47
20395384	1	50
20395391	1	5
20395407	2	1
20395407	1	6
20395407	1	49
20395407	1	50
20395407	1	51
20395414	1	5
20395414	1	6
20396916	2	1
20396916	1	5
20396916	1	6
20396916	1	8
20396916	1	51
20396916	1	52
20396930	1	51
20396947	1	2
20396947	1	5
20396947	2	44
20396947	1	46
20396947	1	52
20397685	1	1
20397715	6	6
20397715	13	7
20397715	5	8
20398446	1	0
20398446	1	3
20398446	1	6
20398446	1	7
20398576	5	0
20398576	5	1
20398576	7	2
20398576	3	3
20398576	3	4
20398576	3	5
20398576	1	6
20398576	2	7
20398576	3	8
20398576	2	44
20398576	3	45
20398576	3	46
20398576	2	47
20398576	3	48
20398576	3	49
20398576	2	50
20398576	2	52
20398576	1	53
20398583	1	1
20398583	2	2
20398583	1	7
20398583	2	46
20398583	1	50
20398590	2	0
20398590	7	1
20398590	2	3
20398590	1	4
20398590	2	5
20398590	2	6
20398590	1	7
20398590	3	45
20398590	2	46
20398590	1	48
20398590	2	49
20398590	3	51
20398590	1	52
20400361	1	0
20400361	2	4
20400361	1	49
20400361	1	50
20400361	2	51
20400989	1	2
20400989	1	7
20400989	1	50
20401214	1	1
20401214	1	8
20401214	1	46
20401214	1	48
20401320	1	3
20401320	1	7
20401351	2	0
20401351	3	1
20401351	1	2
20401351	8	3
20401351	1	4
20401351	3	5
20401351	3	6
20401351	8	7
20401351	4	8
20401351	10	44
20401351	7	45
20401351	5	46
20401351	2	47
20401351	4	48
20401351	4	49
20401351	5	50
20401351	4	51
20401351	1	53
20401795	2	1
20401795	4	2
20401795	2	3
20401795	1	4
20401795	2	5
20401795	5	6
20401795	1	7
20401795	1	45
20401795	1	46
20401795	2	47
20401795	4	48
20401795	3	49
20401795	6	50
20401795	1	53
20401801	1	1
20401801	2	2
20401801	4	3
20401801	1	4
20401801	1	5
20401801	1	6
20401801	1	7
20401801	4	45
20401801	1	47
20401801	3	48
20401801	4	49
20401801	1	50
20403515	1	45
20403515	1	46
20403515	4	47
20403515	1	48
20403515	1	50
20403515	1	52
20403522	1	0
20403522	1	1
20403522	1	4
20403522	1	6
20403522	2	7
20403522	1	44
20403522	1	45
20403522	3	48
20403522	1	49
20403522	2	50
20403522	2	52
20403539	1	0
20403539	2	5
20403539	1	7
20403539	2	48
20403539	3	49
20403539	1	50
20403539	1	51
20403546	1	5
20403546	1	47
20403546	1	50
20403638	2	3
20403645	1	48
20403645	1	50
20403645	1	51
20403645	1	52
20403652	1	46
20403669	1	48
20404864	1	45
20404864	1	47
20404864	1	53
20405496	2	2
20405502	1	45
20405663	1	46
20405663	1	47
20405663	1	48
20405717	1	1
20406226	1	48
20406295	1	1
20406295	2	2
20406295	2	5
20406295	1	6
20406295	2	7
20406295	1	8
20406295	2	45
20406295	1	47
20406295	3	48
20406295	3	49
20406295	1	51
20406295	1	52
20406349	7	0
20406349	8	1
20406349	9	2
20406349	15	3
20406349	6	4
20406349	4	5
20406349	4	6
20406349	5	7
20406349	5	8
20406349	8	44
20406349	22	45
20406349	45	46
20406349	28	47
20406349	29	48
20406349	31	49
20406349	15	50
20406349	5	51
20406349	8	52
20406349	2	53
20406394	1	47
20406394	1	48
20406998	1	2
20406998	1	5
20406998	1	7
20406998	1	45
20406998	1	47
20408053	1	49
20408053	1	50
20408077	3	44
20408077	3	45
20408077	5	46
20408077	3	48
20408077	2	49
20408077	3	50
20408077	1	51
20408091	1	5
20408091	1	44
20408091	1	45
20408923	1	50
20409159	1	50
20409159	1	52
20409166	1	1
20409166	3	3
20409166	2	4
20409166	1	46
20409166	1	48
20409166	1	53
20409180	2	7
20409180	1	49
20410933	1	48
20410957	1	50
20411305	1	2
20411305	2	3
20411305	1	4
20411305	2	5
20411305	3	6
20411305	1	45
20411305	1	46
20411305	3	47
20411305	1	50
20411428	1	46
20411428	1	50
20411428	1	53
20411435	2	45
20411435	1	46
20411503	1	0
20411503	1	1
20411503	5	2
20411503	3	5
20411503	1	7
20411503	1	8
20411503	1	45
20411503	1	47
20411503	1	48
20411503	3	49
20411503	1	51
20411503	1	53
20411527	4	1
20411527	2	2
20411527	5	3
20411527	4	4
20411527	1	5
20411527	2	6
20411527	2	7
20411527	1	8
20411527	5	45
20411527	3	46
20411527	3	47
20411527	4	48
20411527	5	49
20411527	2	50
20411527	3	51
20411527	2	52
20411527	1	53
20411534	2	1
20411534	1	2
20411534	1	5
20411534	1	8
20411534	2	45
20411534	1	46
20411534	1	47
20411534	2	50
20411534	2	52
20411589	2	1
20411589	1	2
20411589	2	4
20411589	1	5
20411589	3	6
20411589	2	7
20411589	2	46
20411589	2	47
20411589	2	48
20411589	2	49
20411589	1	50
20411589	2	52
20411596	1	2
20411596	1	3
20411596	1	47
20411602	1	7
20411640	1	1
20411824	1	1
20411824	1	2
20411824	1	7
20411824	1	47
20411824	2	50
20411893	1	0
20411893	1	1
20411893	1	8
20411893	2	44
20411893	1	46
20411893	1	48
20411893	1	49
20411893	1	53
20411909	1	1
20411909	1	5
20411909	1	6
20411909	1	44
20411909	1	48
20411909	2	50
20411916	1	0
20411916	1	1
20411916	1	45
20411916	1	46
20411916	1	52
20412036	1	1
20412036	1	2
20412036	1	3
20412036	3	4
20412036	16	5
20412036	15	6
20412036	4	7
20412036	7	8
20412036	3	45
20412036	2	46
20412036	2	47
20412036	6	48
20412036	20	49
20412036	9	50
20412036	7	51
20412036	3	52
20412074	14	0
20412074	32	1
20412074	52	2
20412074	69	3
20412074	85	4
20412074	138	5
20412074	134	6
20412074	40	7
20412074	18	8
20412074	22	44
20412074	20	45
20412074	17	46
20412074	36	47
20412074	27	48
20412074	49	49
20412074	47	50
20412074	22	51
20412074	29	52
20412074	8	53
20414566	1	0
20414566	1	3
20414566	1	44
20414566	1	45
20414573	1	47
20414757	1	0
20414757	1	1
20414764	1	1
20414764	2	5
20414764	1	44
20414764	1	46
20414764	1	47
20414764	1	48
20414764	2	49
20414818	1	2
20414818	1	3
20414818	1	5
20414818	1	6
20414818	1	8
20414818	1	44
20414818	1	45
20414818	1	46
20414818	1	48
20414849	1	3
20414849	2	6
20414849	1	7
20414849	1	8
20414849	1	48
20415440	1	0
20415440	1	4
20415440	1	5
20415440	1	6
20415440	1	46
20415440	2	47
20415440	4	49
20415440	1	50
20415440	1	51
20415457	1	0
20415457	2	2
20415457	1	5
20415457	1	8
20415457	1	44
20415457	2	45
20415457	2	50
20415648	1	3
20415648	1	4
20415648	1	5
20415648	1	6
20415648	2	7
20415648	1	48
20415648	1	49
20415648	2	50
20415648	2	51
20415723	17	0
20415723	32	1
20415723	35	2
20415723	28	3
20415723	43	4
20415723	37	5
20415723	58	6
20415723	47	7
20415723	24	8
20415723	16	44
20415723	51	45
20415723	46	46
20415723	48	47
20415723	58	48
20415723	42	49
20415723	63	50
20415723	26	51
20415723	28	52
20415723	15	53
20416256	1	48
20416331	1	2
20416331	1	5
20416331	1	45
20416331	1	46
20416331	1	47
20416331	2	48
20416331	1	50
20416515	1	0
20416515	1	2
20416515	2	3
20416515	2	6
20416515	2	46
20416515	2	47
20416515	1	48
20416515	2	49
20416515	1	50
20416515	1	51
20416515	1	52
20417093	1	50
20417109	1	1
20417109	1	2
20417109	1	3
20417109	2	47
20417109	1	49
20418038	3	1
20418038	3	2
20418038	1	4
20418038	3	5
20418038	1	6
20418038	4	7
20418038	1	8
20418038	1	44
20418038	1	45
20418038	1	49
20418038	1	50
20418977	1	2
20418977	1	3
20418977	1	6
20418977	1	49
20419103	1	0
20419103	2	1
20419103	2	3
20419103	1	45
20419110	1	2
20419110	1	3
20419110	1	6
20419295	1	3
20419295	1	5
20419295	1	47
20419400	1	50
20419400	1	51
20419431	1	0
20419431	1	7
20419431	1	45
20419431	1	53
20419455	4	0
20419455	1	1
20419455	8	2
20419455	8	3
20419455	1	4
20419455	3	5
20419455	3	6
20419455	1	7
20419455	3	8
20419455	2	45
20419455	1	46
20419455	3	47
20419455	4	49
20419455	6	50
20419455	1	51
20419455	1	53
20419882	1	44
20419882	1	46
20419905	4	1
20419905	2	2
20419905	1	3
20419905	1	4
20419905	3	6
20419905	1	7
20419905	2	8
20419905	3	44
20419905	12	45
20419905	6	46
20419905	3	47
20419905	2	48
20419905	2	49
20419905	1	50
20419905	1	51
20419905	2	52
20419905	1	53
20419912	2	0
20419912	1	2
20419912	1	4
20419912	1	6
20419912	1	7
20419912	1	8
20419912	4	44
20419912	1	45
20419912	4	46
20419912	3	47
20419912	1	48
20419912	1	49
20419912	3	50
20419912	1	51
20419912	1	52
20419943	1	50
20419974	6	1
20419974	2	2
20419974	1	3
20419974	1	47
20419974	1	48
20419974	1	50
20419981	4	1
20419981	5	2
20419981	1	45
20419981	1	52
20420338	1	1
20420550	1	0
20420550	1	1
20420550	3	2
20420550	3	3
20420550	2	4
20420550	2	5
20420550	1	6
20420550	3	7
20420550	1	44
20420550	1	45
20420550	1	46
20420550	2	48
20420550	1	49
20420550	2	50
20421113	1	7
20421151	1	1
20421151	2	2
20421151	2	5
20421151	1	7
20421151	1	8
20421151	2	49
20421151	2	50
20421151	1	52
20421168	1	1
20421168	1	4
20421168	1	50
20421175	1	7
20421410	1	0
20421410	1	1
20421410	2	2
20421410	3	3
20421410	2	4
20421410	1	5
20421410	4	6
20421410	1	7
20421410	6	8
20421410	1	44
20421410	1	45
20421410	2	46
20421410	2	48
20421410	2	49
20421410	1	50
20421410	3	51
20421953	1	2
20421953	2	5
20421953	1	6
20421953	1	7
20421953	1	48
20421953	1	52
20421960	1	2
20421960	1	49
20422325	1	0
20422325	1	1
20422325	1	4
20422325	1	5
20422325	1	8
20422325	1	44
20422325	3	45
20422325	5	46
20422325	1	47
20422325	1	48
20422325	1	49
20422325	1	51
20422325	1	52
20423476	1	46
20423643	1	47
20423650	1	46
20423650	1	47
20423735	1	2
20423735	1	5
20423735	2	47
20423735	1	48
20423735	1	49
20423735	1	50
20423827	1	0
20423827	1	2
20423827	2	4
20423827	1	6
20423827	1	46
20423827	1	48
20423827	2	49
20423827	1	52
20423957	3	1
20423957	2	2
20423957	2	3
20423957	2	4
20423957	3	5
20423957	1	6
20423957	4	8
20423957	1	45
20423957	1	46
20423957	3	48
20423957	2	49
20423957	2	50
20424008	3	3
20424008	1	4
20424008	1	5
20424008	2	8
20424008	5	45
20424008	1	46
20424008	1	48
20424008	1	51
20424008	1	52
20424046	1	2
20424046	1	46
20424046	1	49
20424046	1	51
20424053	3	0
20424053	3	1
20424053	1	2
20424053	1	3
20424053	1	5
20424053	1	6
20424053	1	7
20424053	1	8
20424053	1	44
20424053	5	45
20424053	5	46
20424053	2	47
20424053	2	48
20424053	1	50
20424053	1	52
20424053	2	53
20424183	3	0
20424183	6	1
20424183	6	2
20424183	3	3
20424183	5	4
20424183	3	5
20424183	2	6
20424183	3	7
20424183	1	8
20424183	5	44
20424183	8	45
20424183	4	46
20424183	4	47
20424183	7	48
20424183	3	49
20424183	5	50
20424183	3	52
20424282	1	0
20424282	1	6
20424282	1	44
20424282	1	48
20424282	1	50
20424695	1	1
20424718	2	48
20424718	2	49
20424718	1	50
20424718	1	52
20425043	1	4
20425043	1	8
20425043	1	45
20425043	1	47
20425050	1	0
20425050	1	7
20425050	1	45
20425050	1	51
20425067	1	46
20425074	1	1
20425074	1	47
20425074	1	48
20425081	1	5
20425081	1	44
20425081	1	48
20425098	1	1
20425999	1	50
20426040	1	0
20426040	1	1
20426040	2	2
20426040	2	3
20426040	1	6
20426040	2	8
20426040	1	47
20426040	2	49
20426040	1	51
20426071	1	0
20426071	1	3
20426156	1	48
20427849	1	0
20427849	1	6
20428044	1	1
20428044	1	2
20428044	1	3
20428044	1	5
20428044	2	44
20428044	4	45
20428044	3	46
20428044	2	48
20428044	1	52
20428051	1	2
20428051	3	3
20428051	1	4
20428051	1	51
20428051	1	53
20428150	1	1
20428150	1	3
20428150	1	46
20428150	1	50
20428174	1	6
20428921	1	3
20428921	1	45
20428921	1	47
20428921	1	48
20428921	2	50
20429010	1	3
20429010	2	4
20429010	1	5
20429010	2	6
20429010	1	47
20429010	1	49
20429041	1	49
20429102	1	7
20429102	1	45
20429102	1	47
20431655	1	1
